"回答日時","受付番号","回答ユーザ","第８回:キーワード①","第８回:キーワード②","第８回:キーワード③","第８回:キーワード④","第８回:キーワード⑤"
"2022/06/06 13:04","1157","25022498","コーヒーをフルーツとして扱う","わからないことは積極的に教えてもらう","ブームから文化へ","学内の活動でネットワークを広げておくべき","今できることを見つける。打ち込む。"
"2022/06/06 12:58","1156","26021345","グローバルな視野","計画は突然に変わることもある","まずは好き嫌いを言ってみるところから始まる","直接話すことで心を通わせる","ブームを文化にしていく"
"2022/06/06 12:54","1155","24020146","感じる力を鍛えることが大切","今の世代は一緒に働きたい思ってもらうことが大切","共有しながら新しいものを作る","人のために役に立とうと行ってきたことがつながって今に生きている","今出来ること、打ち込めることを見つけることが将来に見つかる"
"2022/06/06 12:52","1154","23020035","やるかやらないか、やると決めたらやる","ピラミッド型よりもすごろく型のライフイメージ","失敗は経験","心の声を聴く","『感じる力』を鍛える"
"2022/06/06 12:51","1153","25020452","アルバイトで自分の適性を知る","任される＝信頼されている","考えるよりやるかやらないか","人生はスゴロク","失敗することで学ぶ"
"2022/06/06 12:37","1152","22020142","任されるのは頼られてる＋信頼されているということ","言われたら100返すと言う気持ちをもつ","やると決めたらやる","経験をどんどん磨いていく","人生はすごろくのようだから失敗してもいい"
"2022/06/06 12:37","1151","32020358","任されるとは頼られるやりがい","仕事のミスが自分が関わる仕事のインパクトの大きさを理解するきっかけ","自分の好き嫌いについて「なぜ」好きなのか、嫌いなのかを相手に伝えられるようにする","前に進むことが大切で失敗から学ぶ方が豊かになる","心の声、直感を大切にする"
"2022/06/06 12:34","1150","22021552","持ち味を最大限に引き出す","浅く広い経験が自己分析や自分の適性を知ることに繋がる","個性を共有する","ブランドとしてやるべきことと相手のニーズをくみ取る","流行りで終わらせない、ブームではなく文化にする"
"2022/06/06 12:34","1149","24022146","自分の適性を見抜く","任され続けるという事は信頼されているという事","長く続けてお客さんからの評価を得る","大学生のうちに様々な経験をして感性を磨く","ブームではなく文化を作る"
"2022/06/06 12:33","1148","25022255","学生時代のアルバイトで自分の適性を知る","人生は双六","ブームから文化へ","学生時代のつながりは大切","好きなことに打ち込んで失敗を積み重ねていく"
"2022/06/06 12:31","1147","22021135","体験がブランドに繋がり、ブランドに共感する","マルチカルチャーの中で働けていることが刺激的","マネジメントにおいて褒めることが重要","ローカルな意見をリスペクトとして聞き入れれるかどうか","今できること、打ち込めることを見つけることが大切"
"2022/06/06 12:29","1146","29021055","多国籍な人材の中で過ごす上で大切なことは、ちゃんと一人一人を見ること。認めること。","やりたいことが明確ではないことに悩んだが、幅を狭めずたくさんのことを経験したことで、将来が広がった。","自分がやりたいことというより、周りのニーズがどうかを考える。","自分の気持ちを周りと共有することが、人間関係構築において大切なこと。","ブームから文化へ。その時だけの流行りではなく、地元の人を大切にして、地域に根付くものを創り上げる。"
