回答日時,受付番号,回答ユーザ,第８回:キーワード①,第８回:キーワード②,第８回:キーワード③,第８回:キーワード④,第８回:キーワード⑤
2022/11/8 17:32,253,26022403,やるって決めたらやる,常に目の前にあることをしっかり成し遂げていく,やりたいと思っていた世界観を実現する,失敗することが大切,人のために役に立つ
2022/11/8 17:29,252,39022007,0からのことを1にするのは大変。,自分の適性を見極める。,失敗を経験するなら若いうちが良い。,ブームから文化へとなる。,信頼されていないと任され続けるということはない
2022/11/8 17:29,251,23021244,人から必要とされることがやる気につながる,ローカルの意見をどこまで意識して取り入れるか,メディアはストーリーとコンテクストを書いてくれるところしかお付き合いしない,常に目の前にあることを成し遂げていく,1番顧客に近い経営メンバーとして仕事をしている
2022/11/8 17:28,250,31022559,人との繋がりが財産になる,卒業してから関学でいる日常が非日常になり大好きになる,失敗は経験なのでどんどんやっちゃったほうがいい,頭でっかちにならずに好きだと思うことにどんどんトライしていく,心の声を聞く
2022/11/8 17:23,249,26020209,ゼロから1,誠意を持つ,一歩踏み出す,ブームを作る,経験を磨く
2022/11/8 17:23,248,25022533,ブームから文化へ,とにかく褒める,やると決めたらやる,人生はすごろく,国の違いを聞き入れる
2022/11/8 17:20,247,26021523,信頼されないと任されない,ローカルの意見をどこまでリスペクトして聞き入れるかを意識する,ブームから文化へ,頭でっかちにならず、好きなことに挑戦する,失敗から学んで深みが出る方が豊か
2022/11/8 17:10,246,23022190,言われたら100で返すこと。,とにかく褒めること。,ブームから文化へ。,常に自分の目の前にあることをしっかりと成し遂げていくこと。,やると一度決めたことはやる。
2022/11/8 17:07,245,25019185,マネジメントの仕事をするときには誰かを褒めるという行為が重要である。,キャリアを考える時に、ピラミッド的に考えてしまうと動けなくなるかもしれないので、縦ではなく前に進んでいくことが大事である。,転職をすることは自分で責任を取ればいいだけのことなので、周りの目線をあまり気にしないこと。,前が見えてなくても取り敢えず一歩踏み出すという考え方が今後から生きていくことに対して役になれる,今回のIGAWAさんの話を聞いて、私も学生の時に様々な仕事の経験をして、新しい挑戦を恐れない人になりたいと感じました。
2022/11/8 17:01,244,25022123,任されることは信頼されているということ,自分でやるしかない,何を大事にするかを意識する,ローカルの意見をリスペクトして聞き入れる,空間や環境をどう感じるかを共有することが大事
2022/11/8 16:58,243,25021675,責任感の大切さ,皆んなの前でほめる,若いうちに失敗する,感じる力を鍛える,ブームから文化へ
2022/11/8 16:53,242,29021340,任されるということは頼られているし、信頼してもらってるということ。,マネージメントにおいては、レコグニションが大切。みんなの前で褒めることも大切。国の違いを聞き入れる。,ブームから文化へ。地元のお客さんを大切にする,人生は双六だ。人生をピラミッド的に考えると、動けなくなってしまうので、失敗を恐れずに行動することが大切。,失敗は経験なのでどんどんチャレンジする。好きなことをする。心の声を聞く。頭で考えた時の判断は鈍る。
2022/11/8 16:51,241,31021098,現地のスタッフと心を通わせる,ブームから文化にしていく,今出来ること、今打ち込めることを見つける,失敗は経験,心の声を聞く
2022/11/8 16:51,240,25021680,任されるということは頼られている,人生はすごろく,目の前のことをやりきる,失敗は沢山経験する,打ち込めることを見つける
2022/11/8 16:51,239,26022658,任され続けるのは信頼されているから,人生はピラミッドではなくスゴロク,失敗は経験,頭で考えずに心の声をきく,日本人は不確定な状況に対する耐性が弱い
