回答日時,受付番号,学籍番号,1,2,3,4,5
2023/4/29 11:03,1726815,39023137,やると決めたら楽しむ,消去法,全体を俯瞰する,きた波には乗る,いままでどうり健康に仕事をする
2023/4/29 11:02,1726813,25023488,私は、やると決めたら楽しんでやるということを学びました。楽しんでやらないと、なんでも続かないと思った,私は、役に立つことのうれしさを実感することが大事だと思いました。そのおかげでやる気が上がると思った。,私は、来た波には乗ることが大事だと思った。それのおかげで良い経験ができると思うからです。,私は、努力しない限り得るものはないと思った。この言葉は大学受験にものすごく当てはまると思いました。,私は、スタートが大事だと思いました。スタートを真面目にしないと後々しんどくなるからです。
2023/4/29 11:00,1726807,24023317,嫌だと思ったら中々できないため、一度やると決めたらとことん楽しむ。,経験してみないとわからないことが社会にでたらたくさんある。,何もわからない状況で決断するのは難しいため、決断時には多くの情報を持っておく。,今の自分に満足せず、日々努力する。,第三者的な視点を持ち、客観的に物事を捉える。
2023/4/29 10:54,1726799,22023362,やると決めたら楽しむ,来た波にのる,人との出会いが自分の助けになる,信頼を得ることが大事,専門分野は自分の好きなものを宣言することである
2023/4/29 10:50,1726797,24023238,やると決めたら楽しむ。物事をポジティブに捉え、マイペースに進んでいく。,自分自身に満足しない。さらに上を目指し続ける。,「来た波には乗る」チャレンジ精神を大事に、先を見過ぎずにやってみる。,努力せずに得られるものはない。,好奇心を持って、さまざまな場所に足を運んで体験したことを、経験にしていく。
2023/4/29 10:49,1726794,34021228,やりきる力,Masteryforservice,やると決めたらたのしむ,自分で考えて自分で行動する,信頼を得ると自信につながり、実績に繋がる
2023/4/29 10:43,1726788,25023050,周りに影響されすぎず、ある意味マイペースで取り組み、やると決めたならば楽しんでやる。,上司に任された仕事は前向きに捉えて、自分で考え、行動して責任を持ってやり遂げる。,考えにいきずまった時、第3者の立場から客観的に捉えてみることで新たな視点を持つことができる。,成功の経験は、人の役にたてたという実感から自分に自信を与え、次のステップアップへとつながっていく。,自分の知らないことに興味を持ち、チャレンジすることに前向きな姿勢で、来た波には乗ってみる。
2023/4/29 10:42,1726786,26023597,やると決めたら楽しむ,自分のペースでやっていかないと進まない,第三者の目線で物事を見る,来た波に乗る,聞かれる前に連絡する
2023/4/29 10:38,1726779,24023176,やると決めたら楽しむ,熱中するのはいいことだけれど、俯瞰することも必要,来た波には乗る,自分が努力をしない限り得られるものはない,弁護士の魅力は人の役に立っていると直接実感できること
2023/4/29 10:17,1726763,26021062,やると決めたら楽しむ,やったことないことがメイン,自分で考えて自分で行動する,すべて真剣勝負,新しいことにチャレンジ
2023/4/29 10:15,1726760,31023032,何事にもやると決めたら楽しんで前向きな姿勢で取り組む,人から仕事を依頼されたり変わったテレビのような仕事も、来た波に乗る精神で受ける,物事に熱中するのはいいことだが、過疎に熱中するのではなく俯瞰的に見ることも大切,一つ一つの依頼された仕事を真剣に取り組んで、顧客の不安な顔がはれた瞬間やりがいを感じる,アルバイトやインターン、留学など早いうちに経験できることは体験しといたほうがいい
2023/4/29 10:05,1726753,25023182,やると決めたら楽しむ,自分で考えて行動する,第三者の視点から俯瞰的にみる,きた波には乗る,傾聴は大切
2023/4/29 9:58,1726748,26023160,しんどい状況であってもやると決めたら楽しむ,来た波には乗る,弁護士になれたからといってお金は降ってくるものではないので一つ一つの仕事に真剣に取り組む,実績→信頼→自信のスパイラル,秘書を目指してみたいと言うように自身にMasteryforServiceの精神が根付いている
2023/4/29 9:51,1726746,24023219,やると決めたら楽しむ,来た波には乗る,何か実績を上げ、周囲から信頼を得て、自信がついて再び実績を上げてというキャリアの正のスパイラルを意識,Masteryforserviceの考え方から自らの知識を自分のためだけでなく他者のためにも使う,インターネットなどに頼りすぎず、好奇心を持って様々な現場に足を運び自ら経験してそれを経験にする
2023/4/29 9:47,1726742,22021420,一つ一つの仕事に真剣勝負,ヒトは周りが見えなくなってしまう傾向にあることを理解しておく,自分が不満に思ったことはしない,目の前のことに全力で取り組む,きた波に乗る
